aro_id	name	definition	definition_refs	parent_ids	drug_class_id	drug_class_label	synonyms	xrefs	classification
ARO:3001236	efrotomycin	Efrotomycin is produced by Streptomyces lactamodurans NRRL 3802. This kirromycin-like antibiotic is used in animal agriculture, especially in the production of swine. Generally gram negative bacteria are susceptible to efrotomycin, while gram positive bacteria are resistant.	PMID:1590753|PMID:950325|PMID:8515234|PMID:16677683	ARO:3001310	ARO:3001219	elfamycin antibiotic		ChEMBL:CHEMBL2106443|PubChem:135434844	classified_as_antibiotic
ARO:3001237	GE2270A	GE2270A is the model molecule of cyclic thiazolyl peptide elfamycins. GE2270A is produced by Planobispora rosea. Biosynthesis of the molecule has been shown to originate as a ribosomally synthesized peptide that undergoes significant post-translational modification. Clinical use of cyclic thiazolyl peptides is hindered by their low water solubility and bioavailability.	PMID:10625477|PMID:8899707|PMID:20522549|PMID:20111801|PMID:16734421	ARO:3001309	ARO:3001219	elfamycin antibiotic		CHEBI:29584|ChEMBL:CHEMBL1766417|PubChem:16129640	classified_as_antibiotic
ARO:3001242	enacyloxin IIa	Enacyloxin IIa is structurally distinct but acts in a similar mechanism to kirromycin-like elfamycins. It prohibits the transfer of the amino acid at the A site to the elongating peptide chain. It is most likely that the mechanism of action is that EF-Tu*GDP is locked in the EF-Tu*GTP form, and EF-Tu*GDP*aa-tRNA is immobilized on the ribosome. It is an open question whether enacyloxin IIa actually belongs to the kirromycin-like group of elfamycins due to their high similarity.	PMID:8665868|PMID:12370016	ARO:3001219	ARO:3001219	elfamycin antibiotic		ChEMBL:CHEMBL5282611|PubChem:6444164	classified_as_antibiotic
ARO:3001246	kirrothricin	Kirrothricin is produced by Streptomyces cinnamoneus and is structurally related to kirromycin, aurodox, heneicomycin and shares a similar spectrum of antibacterial activity.	PMID:7142013	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:223261|PubChem:54679291	classified_as_antibiotic
ARO:3001247	azimycin	Azimycin is produced by Streptomyces diastatochromogenes ATCC 31013.	PMID:3904612	ARO:3001310	ARO:3001219	elfamycin antibiotic		CAS:50-02-2|CHEBI:41879|ChEMBL:CHEMBL384467|PubChem:5743	classified_as_antibiotic
ARO:3001248	dihydromocimycin	Dihydromocimycin is produced by Streptomyces ramocissimus CBS190.69.	PMID:2272911|PMID:3781906	ARO:3001310	ARO:3001219	elfamycin antibiotic		PubChem:54679334	classified_as_antibiotic
ARO:3001249	phenelfamycin A	Phenelfamycin A was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin A has a monosaccaride moeity and is isomeric with phenelfamycin B. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile.	PMID:3192489|PMID:3192490|PMID:2921230	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222054|PubChem:6443943	classified_as_antibiotic
ARO:3001250	phenelfamycin B	Phenelfamycin B was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin B has a monosaccaride moeity and is isomeric with phenelfamycin A. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile.	PMID:3192489|PMID:3192490|PMID:2921230	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222047|PubChem:6443944	classified_as_antibiotic
ARO:3001251	phenelfamycin C	Phenelfamycin C was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin C has a disaccaride moeity and is isomeric with phenelfamycin D. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile.	PMID:3192489|PMID:3192490|PMID:2921230	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222040|PubChem:6443945	classified_as_antibiotic
ARO:3001252	phenelfamycin D	Phenelfamycin D was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin D has a disaccaride moeity and is isomeric with phenelfamycin C. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile.	PMID:2921230|PMID:3192490|PMID:3192489	ARO:3001310	ARO:3001219	elfamycin antibiotic		PubChem:173003068	classified_as_antibiotic
ARO:3001253	phenelfamycin E	Phenelfamycin E was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin E has a trisaccaride moeity and is isomeric with phenelfamycin F. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile. Phenelfamycin E and F are the most potent of the phenelfamycins.	PMID:3192490|PMID:3192489|PMID:2921230	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222034|PubChem:71433564	classified_as_antibiotic
ARO:3001256	phenelfamycin F	Phenelfamycin F was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Phenelfamycin F has a trisaccaride moeity and is isomeric with phenelfamycin E. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile. Phenelfamycin E and F are the most potent of the phenelfamycins.	PMID:3192490|PMID:3192489|PMID:2921230	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222028|PubChem:90478571	classified_as_antibiotic
ARO:3001257	unphenelfamycin	Unphenelfamycin was isolated from two environmental isolates called AB999F-80 and AB1047T-33. They were both identified as Streptomyces violaceoniger strains. Both these strains were found to produce phenelfamycins A-F and unphenelfamycin. Unphenelfamycin has a monosaccaride moeity and lacks the phenacetyl moeity present in the other phenelfamycins. All phenelfamycins were selected due to their activity against anaerobic bacteria, especially Clostridioides difficile.	PMID:2921230|PMID:3192489|PMID:3192490	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:222022|PubChem:6443942	classified_as_antibiotic
ARO:3001258	L-681,217	L-681217 is a kirromycin-like antibiotic produced by Streptomyces cattleya. Its biosynthetic gene cluster is characterized.	PMID:3781906	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:201407|PubChem:6439903	classified_as_antibiotic
ARO:3001259	GE37468	GE37468 is a thiazolyl peptide produced by Streptomyces ATCC 55365. GE37468 is produced by post-transcription modification of a ribosomally synthesized preprotein, of which the biosynthetic gene cluster has been elucidated.	PMID:21788474	ARO:3001309	ARO:3001219	elfamycin antibiotic		CHEBI:199144|ChEMBL:CHEMBL4646154|PubChem:101808822	classified_as_antibiotic
ARO:3001260	amythiamicin A	Amythiamicin A is a cyclic thiazolyl peptide antibiotic with a structure similar to GE2270A. Amythiamicin B, C, and D also exist, but are not discussed further here. Amythiamicin A was shown to have the highest activity in cell free protein synthesis assays.	PMID:7706132	ARO:3001309	ARO:3001219	elfamycin antibiotic		CHEBI:220214|PubChem:198789	classified_as_antibiotic
ARO:3001264	heneicomycin	Heneicomycin is a kirromycin-like antibiotic, isolated from Streptomyces filipinensis. It is structurally related to kirromycin, aurodox and efrotomycin.	PMID:1917698|PMID:468738	ARO:3001310	ARO:3001219	elfamycin antibiotic		PubChem:135612719	classified_as_antibiotic
ARO:3001294	verdamicin	A gentamicin-group aminoglycoside isolated from Micromonospora.	PMID:1137376	ARO:0000016	ARO:0000016	aminoglycoside antibiotic		ChEMBL:CHEMBL1276546|PubChem:512877	classified_as_antibiotic
ARO:3001295	vertilimicin	A semisynthetic genamicin-group aminoglycoside, derived from verdamicin.	PMID:19635958	ARO:0000016	ARO:0000016	aminoglycoside antibiotic		ChEMBL:CHEMBL1276545|PubChem:52948322	classified_as_antibiotic
ARO:3001296	kasugamycin	An unusual aminoglycoside because the cyclitol ring is not amino substituted; it was discovered as a fermentation product of Streptomyces kasugaensis.	PMID:5883494	ARO:0000016	ARO:0000016	aminoglycoside antibiotic	kasugamicin	CAS:6980-18-3|CHEBI:81419|ChEMBL:CHEMBL1631109|PubChem:65174	classified_as_antibiotic
ARO:3001309	cyclic thiazolyl peptide elfamycin	Cyclic thiazolyl peptide elfamycins inhibit protein synthesis by preventing the formation of the EF-Tu*GTP-aa-tRNA ternary complex, a mechanism similar to that of pulvomycin. There are non-elfamycin cyclic thiazolyl peptide antibiotics which inhibit protein synthesis by by targeting the 50S ribosomal subunit and are not discussed here further.	PMID:12370016	ARO:3001219	ARO:3001219	elfamycin antibiotic			
ARO:3001310	kirromycin-like antibiotics	Kirromycin-like antibiotics bind to the domain 1,2 interface of elongation factor Tu. This interaction maintains the EF-Tu*GTP conformation even after GTP is hydrolyzed to GDP. EF-Tu*GDP normally releases aa-tRNA and then exits the ribosome; however, kirromycin*EF-Tu*GDP*aa-tRNA forms a strong complex and remains bound to the ribosome, prohibits translocation of the peptide chain and translation is halted.		ARO:3001219	ARO:3001219	elfamycin antibiotic			
ARO:3001314	retapamulin	Retapamulin is a semi-synthetic pleuromutilin antibiotic approved for the treatment of skin infections.	PMID:17360517|PMID:16801451|PMID:16940066|PMID:17065625	ARO:3000670	ARO:3000670	pleuromutilin antibiotic		CHEBI:166679|ChEMBL:CHEMBL1658|PubChem:6918462	classified_as_antibiotic
ARO:3001315	valnemulin	Two semi-synthetic pleuromutilin derivatives, tiamulin and valnemulin, have been developed as antibiotics for veterinary use.	PMID:22070694|PMID:11555289	ARO:3000670	ARO:3000670	pleuromutilin antibiotic		CAS:101312-92-9|CHEBI:29705|ChEMBL:CHEMBL1688852|PubChem:9850878	classified_as_antibiotic
ARO:3001316	azamulin	Azamulin is a semi-synthetic pleuromutilin derivative that failed Stage 1 clinical trials due to poor bioavailability.	PMID:14709627	ARO:3000670	ARO:3000670	pleuromutilin antibiotic		CHEBI:201468|ChEMBL:CHEMBL2103760|PubChem:16072188	classified_as_antibiotic
ARO:3001317	pleuromutilin	Pleuromutilin is a natural product antibiotic produced by Clitopilus passeckerianus. Related antibiotics of clinical significance, such as tiamulin and retapamulin, are semi-synthetic derivatives of this compound.	PMID:23589420	ARO:3000670	ARO:3000670	pleuromutilin antibiotic		CAS:125-65-5|CHEBI:8269|ChEMBL:CHEMBL3989485|PubChem:31326	classified_as_antibiotic
ARO:3001319	fidaxomicin	A narrow spectrum antibiotic effective against Clostridioides difficile infection (CDI). It is active against gram positive and gram negative bacteria by inhibiting RNA polymerase's switch region leading to cell death.	PMID:24064437|PMID:22752863|PMID:21862392|PMID:21288078	ARO:3001318	ARO:3001318	macrocyclic antibiotic	OPT-80	CAS:873857-62-6|CHEBI:68590|ChEMBL:CHEMBL1255800|PubChem:10034073	classified_as_antibiotic
ARO:3001320	SB22484	SB22484 antibiotics are of the same chemical group as kirromycins. SB22484 antibiotics are produced by Streptomyces sp. NRRL 15496. There are two SB22484 isomers with the same UV absorption spectra, but differing molecular masses. These antibiotics are strongly active against Neisseria species, but also show activity against Streptococci, and Haemophilus influenzae.	PMID:2272911	ARO:3001310	ARO:3001219	elfamycin antibiotic		ChEMBL:CHEMBL14563|PubChem:53418992	classified_as_antibiotic
ARO:3001321	UK-69,753	UK-69,753 is a glycosylated form of factumycin. The disaccharide moiety of UK-69,753 is virtually identical to that of efrotomycin, another member of this class of antibiotics. UK-69,753 has been shown to have strong in vitro and in vivo activity toward a swine pathogen, Treponema hyodysenteriae.	PMID:2584145	ARO:3001310	ARO:3001219	elfamycin antibiotic		PubChem:54681521	classified_as_antibiotic
ARO:3001322	phenelfamycin G	Phenelfamycin G is produced by Streptomyces albospinus strain Acta 3619. Phenelfamycin G and H are isomeric and similar to phenelfamycin E and F only with the addition of a hydroxyl group at position C-30. Phenelfamycin G and H have a narrow antibacterial spectrum with potent activity against Cutibacterium acnes.	PMID:21285962	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:203584|PubChem:102306422	classified_as_antibiotic
ARO:3001323	phenelfamycin H	Phenelfamycin H is produced by Streptomyces albospinus strain Acta 3619. Phenelfamycin G and H are isomeric and similar to phenelfamycin E and F only with the addition of a hydroxyl group at position C-30. Phenelfamycin G and H have a narrow antibacterial spectrum with potent activity against Cutibacterium acnes.	PMID:21285962	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:225298|PubChem:102306423	classified_as_antibiotic
ARO:3001326	ganefromycin	One of a small group of kirromycin-like elfamycins which lack the pyridone moiety. Ganefromycin is produced by Streptomyces lydicus spp. tanzanius, and was considered for use as a growth promoting antibiotic in agriculture.	PMID:8557574	ARO:3001310	ARO:3001219	elfamycin antibiotic		CHEBI:217601|ChEMBL:CHEMBL3989416|PubChem:134158049	classified_as_antibiotic
ARO:3003241	teixobactin	Teixobactin is a peptide antibiotic isolated from the Gram-negative bacteria, Eleftheria terrae. It inhibits the synthesis of peptidoglycan by interacting with peptidoglycan precursor, Lipid II and Lipid III.	PMID:25561178	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		CHEBI:84192|ChEMBL:CHEMBL3977597|PubChem:86341926	classified_as_antibiotic
ARO:3003412	dapsone	Dapsone is a sulfone in which it inhibits folic acid synthesis, such as the dihydropteroate synthase.	PMID:11511841|PMID:16361748	ARO:3003401	ARO:3003401	sulfone antibiotic	diaminodiphenyl sulfone	CAS:80-08-0|CHEBI:4325|ChEMBL:CHEMBL1043|PubChem:2955	classified_as_antibiotic
ARO:3003413	pyrazinamide	Pyrazinamide is an antimycobacterial. It is highly specific and active only against Mycobacterium tuberculosis. This compound is a prodrug and needs to be activated inside the cell. It interferes with the bacterium's ability to synthesize new fatty acids, causing cell death.	PMID:26104205	ARO:3007155	ARO:3007155	pyrazine antibiotic		CAS:98-96-4|ChEMBL:CHEMBL614|PubChem:1046	classified_as_antibiotic
ARO:3003414	LFF571	LFF571 is a novel semi-synthetic thiopeptide antibiotic derived from GE2270. It has been shown to possess potent in vitro and in vivo activity against Gram-positive bacteria. It is hypothesized that it a translation inhibitor leading to cell death.	PMID:22644023	ARO:3001309	ARO:3001219	elfamycin antibiotic		ChEMBL:CHEMBL2063705|PubChem:42638236	classified_as_antibiotic
ARO:3003474	ethionamide	Ethionamide is a second-line antitubercular agent that inhibits mycolic acid synthesis.	PMID:13827430	ARO:3007156	ARO:3007156	thioamide antibiotic		CAS:536-33-4|CHEBI:4885|ChEMBL:CHEMBL1441|PubChem:2761171	classified_as_antibiotic
ARO:3003567	magainin A	Magainins A are antimicrobial peptides produced by amphibians as part of their innate immune system.	PMID:2285300	ARO:3000694	ARO:3000053	peptide antibiotic		PubChem:16132424	classified_as_antibiotic
ARO:3003568	magainin B	Magainin B is is a synthetic analog of magainin 1, an antimicrobial peptide.	PMID:2285300	ARO:3000694	ARO:3000053	peptide antibiotic		PubChem:16131332	classified_as_antibiotic
ARO:3003569	magainin G	Magainin G is is a synthetic analog of magainin 1, an antimicrobial peptide. It differs from magainin B by the addition of an beta-alanine at the N terminal.	PMID:2285300	ARO:3000694	ARO:3000053	peptide antibiotic		PubChem:16132425	classified_as_antibiotic
ARO:3003570	magainin H	Magainin H is is a synthetic analog of magainin 1, an antimicrobial peptide. It differs from magainin B with the substitution of D-alanine instead of L-alanine.	PMID:2285300	ARO:3000694	ARO:3000053	peptide antibiotic		PubChem:16132431	classified_as_antibiotic
ARO:3003571	magainin 1	Magainin1 is an antimicrobial peptides produced by amphibians as part of their innate immune system. It is derived from the Xenopus laevis.	PMID:3277183	ARO:3000694	ARO:3000053	peptide antibiotic		CHEBI:201898|ChEMBL:CHEMBL437357|PubChem:16132169	classified_as_antibiotic
ARO:3003572	magainin 2	Magainin 2 is an antimicrobial peptides produced from Xenopus laevis skin. It induce osmotic lysis of bacteria.	PMID:3277183	ARO:3000694	ARO:3000053	peptide antibiotic		CHEBI:201476|ChEMBL:CHEMBL414933|PubChem:16130189	classified_as_antibiotic
ARO:3003675	plazomicin	Plazomicin is a neoglycoside, or next-generation, aminoglycoside, that has been identified as a potentially useful agent to combat drug-resistant bacteria, such as Acinetobacter baumannii and Pseudomonas aeruginosa.	PMID:21131322	ARO:0000016	ARO:0000016	aminoglycoside antibiotic	ACHN-490	ChEMBL:CHEMBL1650559|PubChem:42613186	classified_as_antibiotic
